ClassName,Attribute,DataType,Version,Notes
StudyAgent,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the agent's association to a study. EXAMPLE(S): pending active complete cancelled OTHER NAME(S): NOTE(S):"
StudyAgent,statusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the status is assigned to the study agent. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyCondition,code,"CD",3.0.3,"DEFINITION: A coded value specifying the condition that is the focus of the study. EXAMPLE(S): In a study to examine risk factors for Lupus might have as an inclusion criterion healthy volunteer but the target condition code would be a Lupus SNOMED code. OTHER NAME(S): NOTE(S):"
StudyCondition,leadIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the primary condition of a study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyLegalSponsor,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the main or principal study legal sponsor. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyObjective,description,"ST",3.0.3,"DEFINITION: The textual representation of the study objective. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyObjective,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is a main or principal study objective. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyOutcomeMeasure,name,"ST",3.0.3,"DEFINITION: A non-unique textual identifier for the study outcome measure. EXAMPLE(S): all-cause mortality OTHER NAME(S): NOTE(S):"
StudyOutcomeMeasure,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the main or principal study outcome measure. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyOutcomeMeasure,timeFrameText,"ST",3.0.3,"DEFINITION: Time point(s) at which the study outcome measure is assessed EXAMPLE(S): one year OTHER NAME(S): NOTE(S):"
StudyOutcomeMeasure,typeCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the kind of study outcome measure. EXAMPLE(S): n/a safety efficacy bio-equivalence bio-availability pharmacokinetics pharmacodynamics OTHER NAME(S): NOTE(S):"
StudyProtocolDocumentVersion,publicDescription,"ST",3.0.3,"DEFINITION: The textual summary of a document intended for the general population. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolDocumentVersion,publicTitle,"ST",3.0.3,"DEFINITION: The title of the document intended for the general population. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolDocumentVersion,scientificDescription,"ST",3.0.3,"DEFINITION: The textual summary of a document that includes extended scientific or technical information. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,accrualReportingMethodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the technique that is used for reporting subject accrual data to the study sponsor. EXAMPLE(S): complete abbreviated OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,acronym,"ST",3.0.3,"DEFINITION: The non-unique initials or abbreviated name used for identification of the study. EXAMPLE(S): WHI for Women's Health Initiative OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,aeCodingSystem,"OID",3.0.3,"DEFINITION: The coding system used for recording adverse events for a study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,amendmentGracePeriod,"PQ.TIME",3.0.3,"DEFINITION: The period of time during which sites can continue to accrue on an existing study version before they are required to switch to the new study version. EXAMPLE(S): 90 days OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,companionCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of ancillary study. EXAMPLE(S): Embedded Non-Stand-Alone: This study is part of a master study and cannot be executed separately from it nor in association with another master study. The documentation for this kind of companion study is embedded in the protocol of the master study. Non-Embedded Non-Stand-Alone Companion: This study is documented separately from a master study but must be performed as part of a master study or as part of several master studies. Non-Embedded Stand-Alone Companion: This study is a separately documented study that can be performed on its own or as a companion to one or more master studies. Non-Companion/Independent: This study is documented and executed on its own and does not support co-execution with a master study. This kind of study may be a master study with companion studies of its own. OTHER NAME(S): NOTE(S): Changes to example codes will require revisiting the RIM-based BRIDG Model."
StudyProtocolVersion,conditionCodingSystem,"OID",3.0.3,"DEFINITION: The coding system used for recording conditions that are the focus of a study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,designConfigurationCode,"CD",3.0.3,"DEFINITION: A coded value specifying a trial pattern developed to compare treatment groups in a clinical pre-clinical trial. EXAMPLE(S): Parallel Group Design Crossover Design Factorial Designs Cohort Case-control Case-only Case-crossover Ecologic or Community Studies Family-based OTHER NAME(S): NOTE(S): The configuration usually requires randomization to one or more treatment arms each arm being allocated a different (or no) treatment."
StudyProtocolVersion,mandatoryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the modifications contained in the study protocol version must be applied to all sites and subjects that want to continue participating in the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,multiInstitutionIndicator,"BL",3.0.3,"DEFINITION: Specifies whether a study is designed to be conducted at more than one site concurrently. EXAMPLE(S): OTHER NAME(S): NOTE(S): This could be conceived as derivable but since it needs to be defined before study sites are associated with a study it is needed here. Traditionally the domain concept for this attribute is called Multi-Institution indicator but the intent is to identify whether there will be multiple sites which will have separate IRB approvals personnel training regulatory affairs consistent use of procedures etc. So if a given institution has multiple sites associated with it and does IRB approval at the institution level but has more than one site involved in the study even if all the sites are part of the same institution it is still multiInstitutionIndicator = true."
StudyProtocolVersion,participatingCountryCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the countries from which participants will be are intended to be or have been recruited for the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,participatingOrganizationTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of organizations planned to participate as study sites for this study. EXAMPLE(S): Cancer Center Clinical Center Consortium Group Intergroup Multi-Center Network Single Institution OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,periodicTargetAccrualNumber,"RTO<INT.NONNEG,PQ.TIME>",3.0.3,"DEFINITION: A range of integers specifying the minimum and maximum number of subjects to be accrued per a specified amount of time. EXAMPLE(S): For monthly target accrual a given study may have a target accrual of 100 per 1 month meaning the numerator of the ratio is the integer 100 and the denominator is a PQ where the value is 1 and the unit is month. OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,phaseCode,"CD",3.0.3,"DEFINITION: A coded value specifying the designation of approval phase for a study. EXAMPLE(S): I I/II II III N/A OTHER NAME(S): NOTE(S): Studies are generally categorized into four (sometimes five) phases described separately herein. An investigational medicine or product may be evaluated in two or more phases simultaneously in different studies and some studies may overlap two different phases. Phase 1: The initial introduction of an investigational new drug into humans. Phase 1 studies are typically closely monitored and may be conducted in patients or normal volunteer subjects. Phase 2: Controlled clinical studies conducted to evaluate the effectiveness of the drug for a particular indication or indications in patients with the disease or condition under study and to determine the common short-term side effects and risks associated with the drug. Phase 3: Studies are expanded controlled and uncontrolled trials. They are performed after preliminary evidence suggesting effectiveness of the drug has been obtained and are intended to gather the additional information about effectiveness and safety that is needed to evaluate the overall benefit-risk relationship of the drug and to provide an adequate basis for physician labeling. Phase 3b: Phase 3b studies are a sub category of phase 3 trials near the time of approval to elicit additional findings. Phase 4: Concurrent with marketing approval Food and Drug Administration (FDA) may seek agreement from the sponsor to conduct certain post-marketing (phase 4) studies to delineate additional information about the drug's risks benefits and optimal use. Phase 5: Post-marketing surveillance is sometimes referred to as Phase 5. "
StudyProtocolVersion,plannedDuration,"PQ.TIME",3.0.3,"DEFINITION: The intended period of time for the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,plannedStudySubjectExperience,"ST",3.0.3,"DEFINITION: A description of what the study subject can expect to experience over the course of the study including the sequence and duration of activities. EXAMPLE(S): The description sequence and duration of study epochs including pre-randomization and post-treatment epochs therapy withdrawal epochs and single- and double-blind treatment epochs. OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,populationDescription,"ST",3.0.3,"DEFINITION: The textual representation of the subject characteristics including inclusion and exclusion criteria and describes the population for which the study may be generalized. EXAMPLE(S): OTHER NAME(S): NOTE(S): This would include all subgroups as well."
StudyProtocolVersion,primaryPurposeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of study based upon the intent of the study's activities. EXAMPLE(S): Treatment studies test new treatments new combinations of drugs or new approaches to surgery or radiation therapy. Prevention studies look for better ways to prevent disease in people who have never had the disease or to prevent a disease from returning. These approaches may include medicines vitamins vaccines minerals or lifestyle changes. Diagnostic studies are conducted to find better tests or procedures for diagnosing a particular disease or condition. Screening studies test the best way to detect certain diseases or health conditions. Quality of Life studies (or Supportive Care trials) explore ways to improve comfort and the quality of life for individuals with a chronic illness. OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,purposeStatement,"ST",3.0.3,"DEFINITION: A statement describing the overall rationale of the study. This field describes the contribution of this study to product development i.e. what knowledge is being contributed from the conduct of this study. EXAMPLE(S): OTHER NAME(S): NOTE(S): This differs from StudyObjective which describes what the study hopes to accomplish whereas the purposeStatement is the reason why the study is being conducted."
StudyProtocolVersion,responsiblePartyCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of entity who is legally responsible for the execution of the study. EXAMPLE(S): PI sponsor OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,studySchematic,"ED",3.0.3,"DEFINITION: Diagram which outlines all study epochs timing of randomization and duration of treatments. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyProtocolVersion,studySubjectTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of subject involved in the study or investigation. EXAMPLE(S): human rat mouse x-ray machine OTHER NAME(S): NOTE(S): This attribute is explicitly not meant to represent parts of subjects that may be studied such as a human eye or groups of subjects such as a herd of cows. It is meant to represent the whole individual that is registered as a subject. "
StudyProtocolVersion,targetAccrualNumberRange,"URG<INT.NONNEG>",3.0.3,"DEFINITION: A range of integers specifying the minimum and maximum number of subjects to be accrued for the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): A typical target accrual number (always assumed to be a minimum target) would be targetAccrualNumberRange.IVL&lt;INT&gt;.low a maximum target accrual would be targetAccrualNumberRange.IVL&lt;INT&gt;.high."
StudyProtocolVersion,targetAnatomicSiteCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of a study. EXAMPLE(S): breast ovary OTHER NAME(S): NOTE(S):"
StudyReference,citationDescription,"ST",3.0.3,"DEFINITION: A bibliographical reference in a format acceptable to the publisher of the reference material. EXAMPLE(S): OTHER NAME(S): NOTE(S): Studies performed in the United States may be required to conform to the National Library of Medicine's MEDLINE format."
StudyReference,linkPageDescription,"ST",3.0.3,"DEFINITION: The textual representation of the linked page. EXAMPLE(S): If the page being linked is the protocol's home page on the sponsor's Web site the description might be This is a link to the study sponsor's web site. OTHER NAME(S): NOTE(S):"
StudyReference,publicationIdentifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity of a publication related to the study protocol background. EXAMPLE(S): 10987815 is the unique PubMed Identifier (PMID) for the citation in MEDLINE. OTHER NAME(S): NOTE(S):"
StudyReference,publicationName,"ST",3.0.3,"DEFINITION: A non-unique textual identifier specifying the human-readable name of the publication. EXAMPLE(S): MEDLINE is the source for PMID 10987815 OTHER NAME(S): NOTE(S):"
StudyReference,uniformResourceLocator,"URL",3.0.3,"DEFINITION: A complete reference to a website (including http://) that is directly relevant to the study. EXAMPLE(S): http://www.alzheimers.org/ OTHER NAME(S): NOTE(S):"
RegulatoryApplication,identifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity of the regulatory application. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RegulatoryApplication,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of regulatory application. EXAMPLE(S): New Drug Application 510k Veterinary New Drug Submission OTHER NAME(S): NOTE(S): Each product type will be supported by a different application type. "
RegulatoryApplicationSponsor,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the regulatory application sponsor is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RegulatoryAssessment,completionDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which this particular assessment is completed. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RegulatoryAssessment,identifier,"DSET<II>",3.0.3,"DEFINITION: A unique symbol that establishes identity of the regulatory assessment. EXAMPLE(S): NDA number IND number BLA PMA 510K OTHER NAME(S): NOTE(S):"
RegulatoryAssessment,reasonCode,"CD",3.0.3,"DEFINITION: A coded value specifying the rationale for a regulatory designation. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RegulatoryAssessment,resultCode,"CD",3.0.3,"DEFINITION: A coded value specifying the regulatory designation made by the regulatory authority. EXAMPLE(S): For regular submissions the code can be: approved not approvable approvable complete response or cleared. For expanded access submissions the code can be: Available No longer available Temporarily not available or Approved for marketing. OTHER NAME(S): NOTE(S): For some submissions there are business processes that will make default action based on timelines --i.e. if no action is taken then the submission is approved. For a submission there may be multiple regulatory assessments that correspond to the state transitions for a submission but only one regulatory assessment is true at a given time. A submission can first be approvable and then when the data is complete a new regulatory assessment can be made that is approved. "
RegulatoryAssessment,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the approval process used by the regulatory authority. EXAMPLE(S): FDA's Center for Devices and Radiological Health (CDRH) Process FDA's Center for Drug Evaluation and Research (CDER) Process OTHER NAME(S): NOTE(S):"
RegulatoryAuthority,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the regulatory authority is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RegulatoryAuthority,jurisdictionAuthorityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of governance over which an authority has to make laws and enforce them. EXAMPLE(S): The Food and Drug Administration (FDA) exercises responsibility for pharmacovigilance (jurisdictionAuthorityCode) in the United States (Place.code). OTHER NAME(S): NOTE(S):"
ReviewableUnit,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of reviewable unit. EXAMPLE(S): toxicology safety manufacturing administrative OTHER NAME(S): NOTE(S):"
Submission,receiptDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the first submission unit is received by the regulatory authority. EXAMPLE(S): OTHER NAME(S): NOTE(S): Submission.receiptDate is derived from the transmission of the first submission unit to a regulatory authority. The first transmission is a new submission unit submission and application. The first submission unit to a submission starts a regulatory clock and that is how Submission.receiptDate is derived. Subsequent submission units are considered either amendments or supplements to the submission and/or application and the dates for those submission units are for tracking purposes and do not set the regulatory time clock. "
Submission,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the submission. EXAMPLE(S): active withdrawn OTHER NAME(S): NOTE(S): Please refer to the Submission Status state transition diagram for further details."
Submission,statusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the status is assigned to the submission. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Submission,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of submission. EXAMPLE(S): original supplement annual report OTHER NAME(S): NOTE(S):"
SubmissionUnit,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the submission unit is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
SubmissionUnit,receiptDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the submission unit is received by the regulatory authority. EXAMPLE(S): OTHER NAME(S): NOTE(S): Typically this date will start a review clock if applicable. The combination of the code and where the submission unit was received will determine the deadline for the submission unit to be reviewed."
SubmissionUnit,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of submission unit. EXAMPLE(S): original amendment supplement OTHER NAME(S): NOTE(S): Typically each submission unit type would cause a different regulatory request."
AssessedResultRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the assessed result relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
AssessedResultRelationship,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of assessed result relationship. EXAMPLE(S): sequel to component cause OTHER NAME(S): NOTE(S):"
GovernmentFunding,fundingMechanismCode,"CD",3.0.3,"DEFINITION: A coded value specifying the unique identifier for areas of extramural research activity applied to various funding mechanisms. EXAMPLE(S): R01 (Research Project) U10 (Cooperative Clinical Research Cooperative Agreements) OTHER NAME(S): NOTE(S):"
GovernmentFunding,nihInstituteCode,"CD",3.0.3,"DEFINITION: A two letter coded value specifying the first major-level subdivision of the organization that supports a grant contract or inter-agency agreement. The support may be financial or administrative. EXAMPLE(S): CP2 Division of Cancer Epidemiology and Genetics (NCI) LM National Library of Medicine (NLM) OTHER NAME(S): NOTE(S):"
GovernmentFunding,serialNumberText,"ST.SIMPLE",3.0.3,"DEFINITION: A character string that represents the six-digit number generally assigned sequentially to a funding mechanism within an institute center or division. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
GovernmentFunding,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of application received and processed. EXAMPLE(S): Type 5 (Noncompeting Grant Progress Report) Type 1 (New) OTHER NAME(S): NOTE(S):"
Laboratory,identifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity of the laboratory. EXAMPLE(S): Clinical Laboratory Improvement Act/Amendment (CLIA) ID OTHER NAME(S): NOTE(S):"
PerformedActivity,dateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span when this activity began and ended. EXAMPLE(S): The date and time when a sample is taken from the subject. A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm. OTHER NAME(S): NOTE(S): Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred."
PerformedActivity,delayDuration,"PQ.TIME",3.0.3,"DEFINITION: The period of time that an action is delayed relative to an original schedule. EXAMPLE(S): If a substance administration is delayed 2 days as a result of an adverse event then the delayDuration is 2 days. OTHER NAME(S): NOTE(S): This is derivable by comparing the dates of the scheduled activity with the corresponding performed activity."
PerformedActivity,duration,"PQ.TIME",3.0.3,"DEFINITION: The period of time over which the activity is performed. EXAMPLE(S): OTHER NAME(S): NOTE(S): This is marked as derived since the notion of duration is captured in the IVL (width) portion of the dateRange attribute."
PerformedActivity,negationIndicator,"BL",3.0.3,"DEFINITION: Specifies whether an activity did not occur. EXAMPLE(S): If a subject did not take aspirin in the previous week the negationIndicator = Y. OTHER NAME(S): NOTE(S): If it is important to capture the fact that a particular activity did not occur then this attribute is used often along with negationReason."
PerformedActivity,negationReason,"DSET<SC>",3.0.3,"DEFINITION: The text and/or code that describes the rationale behind why an activity did not occur. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedActivity,repetitionNumber,"INT.POS",3.0.3,"DEFINITION: An integer that identfies the particular occurrence of a repeating activity. The first repetition is defined as '1'. EXAMPLE(S): A PlannedActivity might have a repeatQuantity of 4 which would result in 4 ScheduledActivity and PerformedActivity with repetitionNumbers of 1 2 3 and 4 respectively. OTHER NAME(S): NOTE(S): Derived from ScheduledActivity.repetitionNumber."
PerformedActivity,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of a performed activity. EXAMPLE(S): For a lab test this would be the condition or stage in the lifecycle of the test (e.g. completed canceled etc.). OTHER NAME(S): NOTE(S): Please refer to the Performed Activity Status state transition diagram for further details."
PerformedActivity,statusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the status is assigned to the activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedActivity,studyDayRange,"IVL<INT>",3.0.3,"DEFINITION: The relative timing for a performed activity expressed as the number of days offset from the study-defined reference activity (e.g. date of registration start of treatment) for this particular subject. EXAMPLE(S): Day 1 Days 10-20 OTHER NAME(S): Study Day NOTE(S): Derived from the dateRange of this activity minus the dateRange of the reference activity + 1. The study-defined reference activity can be different from study to study. The study day for a date after this reference activity is a positive integer calculated as the difference in the two dates + 1. The study day for dates before the reference activity is a negative integer calculated as the difference between the two dates. Note that this means there is no Day 0."
PerformedAdministrativeActivity,varianceReason,"ST",3.0.3,"DEFINITION: A description of the variance of an administrative activity. EXAMPLE(S): Subject receive early treatment because of vacation plans. OTHER NAME(S): NOTE(S):"
PerformedAdministrativeActivity,varianceTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of variance. EXAMPLE(S): early / late occurrence of an act higher / lower amount transferred OTHER NAME(S): NOTE(S):"
PerformedClinicalInterpretation,abnormalIndicator,"BL",3.0.3,"DEFINITION: Specifies whether an interpreted event is abnormal. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from PerformedObservationResult.PerformedClinicalInterpretation.value.ANY =&gt; CD.code WHERE PerformedObservationResult.typeCode = toxicity grade code"
PerformedClinicalInterpretation,clinicallySignificantIndicator,"BL",3.0.3,"DEFINITION: Specifies whether a subject's clinical condition is important based on judgment. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from PerformedObservationResult.PerformedClinicalInterpretation.value.ANY =&gt; CD.code WHERE PerformedObservationResult &gt; PerformedActivity.PerformedObservation &gt; DefinedActivity.DefinedObservation &gt; DefinedObservationResult.typeCode = clinically significant"
PerformedClinicalInterpretation,severityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the intensity of the interpreted event. EXAMPLE(S): Moderate could be used to describe acne. OTHER NAME(S): NOTE(S): Derived from PerformedObservationResult.PerformedClinicalInterpretation.value.ANY =&gt; CD.code WHERE PerformedObservationResult &gt;PerformedActivity.PerformedObservation &gt; DefinedActivity.DefinedObservation &gt; DefinedObservationResult.typeCode = severity code"
PerformedClinicalInterpretation,toxicityGradeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the numeric grade for the toxicity. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from PerformedObservationResult.PerformedClinicalInterpretation.value.ANY =&gt; CD.code WHERE PerformedObservationResult &gt; PerformedActivity.PerformedObservation &gt; DefinedActivity.DefinedObservation &gt; DefinedObservationResult.typeCode = toxicity grade code Similar to Common Toxicity Criteria Toxicity Grade "
PerformedClinicalInterpretation,toxicityTermCode,"CD",3.0.3,"DEFINITION: A coded value specifying the degree to which a substance is able to damage an exposed organism. EXAMPLE(S): hypocalcaemia OTHER NAME(S): NOTE(S): Similar to CTC Term (short name) e.g. the National Cancer Institute's Common Toxicity Criteria terminology."
PerformedClinicalResult,asCollectedIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the observation is represented in the units or values as originally collected. EXAMPLE(S): A performing lab may have completed the observation or lab test using conventional units but the sponsor may wish to have the test reported in SI units. This flag will be set to Y on the lab test that has the original units and N on the lab test in which the units that are different than the lab test's original units. OTHER NAME(S): NOTE(S):"
PerformedClinicalResult,biomarkerIndicator,"BL",3.0.3,"DEFINITION: Specifies whether a result is considered a biomarker. EXAMPLE(S): OTHER NAME(S): NOTE(S): This attribute is based on a result as stated in the NCI Thesaurus for Biomarker: A variation in cellular or biochemical components or processes structures or functions that is objectively measurable in a biological system and that characterizes normal biologic processes pathogenic processes an organism's state of health or disease likelihood of developing a disease prognosis or response to a particular therapeutic intervention. Biomarkers include but not limited to such phenotypic parameters as specific enzyme or hormone concentration specific gene phenotype presence or absence of biological substances."
PerformedClinicalResult,infectiousAgent,"ST",3.0.3,"DEFINITION: The name of the specific microbe that the test is intended to identify. EXAMPLE(S): streptococcus pneumoniae staphylococcus aureus OTHER NAME(S): NOTE(S): Derived from PerformedObservation directly or indirectly linked to DefinedActivity.nameCode.CD.originaltext."
PerformedClinicalResult,normalRangeComparisonCode,"CD",3.0.3,"DEFINITION: A coded value specifying the relationship of a value to a normal range or reference range of values. EXAMPLE(S): high low within normal range outside normal range OTHER NAME(S): NOTE(S): Derived from comparing PerformedObservationResult.value to the ReferenceResult.value."
PerformedClinicalResult,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the reported result. EXAMPLE(S): preliminary final corrected OTHER NAME(S): NOTE(S):"
PerformedDiagnosis,diseaseStatusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the the amount of disease present in a subject. EXAMPLE(S): metastatic and disease-free (cancer-specific examples) OTHER NAME(S): NOTE(S):"
PerformedDiagnosis,recurrenceIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is a reappearance of the existing disease. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedEligibilityCriterion,displayOrder,"INT.NONNEG",3.0.3,"DEFINITION: The sequence or position of a component in a list of question or data items. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedEligibilityCriterion,notApplicableIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the specific eligibility criterion is not applicable to this participant. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedHistopathology,cellTypeCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the kind of cells found. EXAMPLE(S): neoplasm OTHER NAME(S): NOTE(S):"
PerformedHistopathology,differentiationGradeCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the degree of cellular differentiation in a tissue sample. EXAMPLE(S): A brain tumor could be grade 3 OTHER NAME(S): NOTE(S):"
PerformedHistopathology,involvedSurgicalMarginIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the margins of surgical resection are infiltrated by the abnormal tissue. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedImaging,contrastAgentEnhancementIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the image is enhanced by the use of a contrast agent. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedImaging,enhancementDescription,"ST",3.0.3,"DEFINITION: The textual representation for how an image is enhanced either physically or electronically. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedImaging,enhancementRateValue,"RTO<PQ, PQ.TIME>",3.0.3,"DEFINITION: The numeric value to indicate an increase in voxel signal over time for an MRI expressed as signal intensity units per second. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedLesionDescription,appearanceTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the appearance of a superficial lesion. EXAMPLE(S): flat nodular OTHER NAME(S): NOTE(S):"
PerformedLesionDescription,contactAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic site (single) in contact with the lesion. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedLesionDescription,dimensionProduct,"PQ",3.0.3,"DEFINITION: The result or product of multiplying dimensions (2 or 3) of a site or specimen. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from multiplying at least two (2) of the following: PerformedLesionDescription.xDimension PerformedLesionDescription.yDimension PerformedLesionDescription.zDimension."
PerformedLesionDescription,lesionNumber,"INT.NONNEG",3.0.3,"DEFINITION: The integer assigned to a lesion for a subject. EXAMPLE(S): OTHER NAME(S): NOTE(S): Once a lesion number is designated for a specific lesion that number may not change or re-used to denote a different lesion."
PerformedLesionDescription,measurableIndicator,"BL",3.0.3,"DEFINITION: Specifies whether a lesion or site of disease is measurable. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedLesionDescription,xDimension,"PQ",3.0.3,"DEFINITION: The measurement of a lesion or location in the 'X' (first or length) dimension. EXAMPLE(S): OTHER NAME(S): NOTE(S): This is the longest measurement or largest value if only one measurement is captured."
PerformedLesionDescription,yDimension,"PQ",3.0.3,"DEFINITION: The measurement of a lesion in the 'Y' (second or width) dimension. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedLesionDescription,zDimension,"PQ",3.0.3,"DEFINITION: The measurement of a lesion in the 'Z' (third) dimension. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedMedicalConditionResult,endRelativeToReferenceCode,"CD",3.0.3,"DEFINITION: A coded value specifying the end of the medical condition event with respect to the sponsor-defined reference period. EXAMPLE(S): before during during/after after OTHER NAME(S): NOTE(S): Sponsors should define the reference period in the study metadata. This may be populated when a start date is not collected. "
