ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
PerformedClinicalResult,ASSOCIATION_WITH,PerformedClinicalResult,'is converted into',3.0.3,"DEFINITION: Each PerformedClinicalResult sometimes is converted into one PerformedClinicalResult. Each PerformedClinicalResult sometimes is converted from one or more PerformedClinicalResult.","Association"
PerformedClinicalResult,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedClinicalResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedClinicalResult.","Generalization"
PerformedDiagnosis,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedDiagnosis always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedDiagnosis.","Generalization"
PerformedEligibilityCriterion,DESCENDENT_OF,PerformedObservation,'specializes',3.0.3,"DEFINITION: Each PerformedEligibilityCriterion always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one PerformedEligibilityCriterion.","Generalization"
PerformedEligibilityCriterion,ANCESTOR_TO,PerformedExclusionCriterion,'specializes',3.0.3,"DEFINITION: Each PerformedExclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligibilityCriterion sometimes is specialized by one PerformedExclusionCriterion.","Generalization"
PerformedEligibilityCriterion,ANCESTOR_TO,PerformedInclusionCriterion,'specializes',3.0.3,"DEFINITION: Each PerformedInclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligbilityCriterion sometimes is specialized by one PerformedInclusionCriterion.","Generalization"
PerformedExclusionCriterion,DESCENDENT_OF,PerformedEligibilityCriterion,'specializes',3.0.3,"DEFINITION: Each PerformedExclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligibilityCriterion sometimes is specialized by one PerformedExclusionCriterion.","Generalization"
PerformedHistopathology,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedHistopathology always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedHistopathology.","Generalization"
PerformedImaging,DESCENDENT_OF,PerformedObservation,'specializes',3.0.3,"DEFINITION: Each PerformedImaging always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one PerformedImaging.","Generalization"
PerformedInclusionCriterion,DESCENDENT_OF,PerformedEligibilityCriterion,'specializes',3.0.3,"DEFINITION: Each PerformedInclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligbilityCriterion sometimes is specialized by one PerformedInclusionCriterion.","Generalization"
PerformedLesionDescription,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedLesionDescription always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedLesionDescription.","Generalization"
PerformedMedicalConditionResult,ANCESTOR_TO,AdverseEvent,'specializes',3.0.3,"DEFINITION: Each AdverseEvent always specializes one PerformedMedicalConditionResult. Each PerformedMedicalConditionResult sometimes is specialized by one AdverseEvent.","Generalization"
PerformedMedicalConditionResult,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedMedicalConditionResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedMedicalConditionResult.","Generalization"
PerformedMedicalConditionResult,ASSOCIATION_WITH,PerformedSubstanceAdministration,'addresses',3.0.3,"DEFINITION: Each PerformedSubstanceAdministration sometimes addresses one or more PerformedMedicalConditionResult. Each PerformedMedicalConditionResult sometimes is addressed by one or more PerformedSubstanceAdministration.","Association"
PerformedNotification,ASSOCIATION_WITH,NotificationReceiver,'is the receiver of',3.0.3,"DEFINITION: Each NotificationReceiver sometimes is the receiver of one PerformedNotification. Each PerformedNotification sometimes is received by one or more NotificationReceiver.","Association"
PerformedNotification,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedNotification always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedNotification.","Generalization"
PerformedObservation,ANCESTOR_TO,AdverseEventOutcomeAssessment,'specializes',3.0.3,"DEFINITION: Each AdverseEventOutcomeAssessment always specializes one PerformedObservation. Each AdverseEventOutcomeAssessment sometimes is specialized by one PerformedObservation.","Generalization"
PerformedObservation,ASSOCIATION_WITH,AssessedResultRelationship,'is the subject of',3.0.3,"DEFINITION: Each AssessedResultRelationship always is the subject of one PerformedObservation. Each PerformedObservation sometimes has as subject one or more AssessedResultRelationship.","Association"
PerformedObservation,ANCESTOR_TO,CausalAssessment,'specializes',3.0.3,"DEFINITION: Each CausalAssessment always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one CausalAssessment.","Generalization"
PerformedObservation,ANCESTOR_TO,PerformedEligibilityCriterion,'specializes',3.0.3,"DEFINITION: Each PerformedEligibilityCriterion always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one PerformedEligibilityCriterion.","Generalization"
PerformedObservation,ANCESTOR_TO,PerformedImaging,'specializes',3.0.3,"DEFINITION: Each PerformedImaging always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one PerformedImaging.","Generalization"
PerformedObservation,DESCENDENT_OF,PerformedActivity,'specializes',3.0.3,"DEFINITION: Each PerformedObservation always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedObservation.","Generalization"
PerformedObservation,ASSOCIATION_WITH,PerformedObservationResult,'is a result of',3.0.3,"DEFINITION: Each PerformedObservationResult always is a result of one PerformedObservation. Each PerformedObservation sometimes results in one or more PerformedObservationResult.","Association"
PerformedObservation,ANCESTOR_TO,PerformedProductInvestigation,'specializes',3.0.3,"DEFINITION: Each PerformedProductInvestigation always specializes one PerformedObservation. Each PerformedObservation sometimes is specialized by one PerformedProductInvestigation.","Generalization"
PerformedObservationResult,ANCESTOR_TO,AdverseEventOutcomeResult,'specializes',3.0.3,"DEFINITION: Each AdverseEventOutcomeResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one AdverseEventOutcomeResult.","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,AssessedResultRelationship,'has as subject',3.0.3,"DEFINITION: Each AssessedResultRelationship always has as subject one PerformedObservationResult. Each PerformedObservationResult sometimes is the subject of one or more AssessedResultRelationship.","Association"
PerformedObservationResult,ASSOCIATION_WITH,EvaluatedResultRelationship,'evaluates',3.0.3,"DEFINITION: Each EvaluatedResultRelationship always evaluates one PerformedObservationResult. Each PerformedObservationResult sometimes is evaluated by one or more EvaluatedResultRelationship.","Association"
PerformedObservationResult,ANCESTOR_TO,PerformedClinicalInterpretation,'specializes',3.0.3,"DEFINITION: Each PerformedClinicalInterpretation always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedClinicalInterpretation.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedClinicalResult,'specializes',3.0.3,"DEFINITION: Each PerformedClinicalResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedClinicalResult.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedDiagnosis,'specializes',3.0.3,"DEFINITION: Each PerformedDiagnosis always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedDiagnosis.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedHistopathology,'specializes',3.0.3,"DEFINITION: Each PerformedHistopathology always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedHistopathology.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedLesionDescription,'specializes',3.0.3,"DEFINITION: Each PerformedLesionDescription always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedLesionDescription.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedMedicalConditionResult,'specializes',3.0.3,"DEFINITION: Each PerformedMedicalConditionResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedMedicalConditionResult.","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,PerformedObservationResult,'is inferred from',3.0.3,"DEFINITION: Each PerformedObservationResult sometimes is inferred from one PerformedObservationResult. Each PerformedObservationResult sometimes infers one or more PerformedObservationResult.","Association"
PerformedObservationResult,ASSOCIATION_WITH,PerformedProcedure,'is recorded as a result of',3.0.3,"DEFINITION: Each PerformedProcedure sometimes is recorded as a result of one PerformedObservationResult. Each PerformedObservationResult sometimes results in recording one or more PerformedProcedure.","Association"
PerformedObservationResult,ANCESTOR_TO,PerformedProductInvestigationResult,'specializes',3.0.3,"DEFINITION: Each PerformedProductInvestigationResult always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedProductInvestigationResult.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedProductProblemDiscovery,'specializes',3.0.3,"DEFINITION: Each PerformedProductProblemDiscovery always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedProductProblemDiscovery.","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedProtocolDeviation,'specializes',3.0.3,"DEFINITION: Each PerformedProtocolDeviation always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedProtocolDeviation.","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,ReportVersion,'describes',3.0.3,"DEFINITION: Each ReportVersion sometimes describes one or more PerformedObservationResult. Each PerformedObservationResult sometimes is described by one or more ReportVersion.","Association"
PerformedProcedure,ASSOCIATION_WITH,ConcomitantAgent,'is used during',3.0.3,"DEFINITION: Each ConcomitantAgent always is used during one PerformedProcedure. Each PerformedProcedure sometimes uses one or more ConcomitantAgent. ","Association"
PerformedProcedure,DESCENDENT_OF,PerformedActivity,'specializes',3.0.3,"DEFINITION: Each PerformedProcedure always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedProcedure.","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSpecimenCollection,'specializes',3.0.3,"DEFINITION: Each PerformedSpecimenCollection always specializes one PerformedProcedure. Each PerformedProcedure sometimes is specialized by one PerformedSpecimenCollection.","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSubstanceAdministration,'specializes',3.0.3,"DEFINITION: Each PerformedSubstanceAdministration always specializes one PerformedProcedure. Each PerformedProcedure sometimes is specialized by one PerformedSubstanceAdministration.","Generalization"
PerformedProductTransport,DESCENDENT_OF,PerformedActivity,'specializes',3.0.3,"DEFINITION: Each PerformedProductTransport always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedProductTransport.","Generalization"
PerformedProtocolDeviation,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedProtocolDeviation always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedProtocolDeviation.","Generalization"
PerformedSpecimenCollection,DESCENDENT_OF,PerformedProcedure,'specializes',3.0.3,"DEFINITION: Each PerformedSpecimenCollection always specializes one PerformedProcedure. Each PerformedProcedure sometimes is specialized by one PerformedSpecimenCollection.","Generalization"
PerformedSpecimenCollection,ASSOCIATION_WITH,Specimen,'is a result of',3.0.3,"DEFINITION: Each Specimen sometimes is a result of one PerformedSpecimenCollection. Each PerformedSpecimenCollection always results in one or more Specimen.","Association"
PerformedStudyAdministrativeActivity,ASSOCIATION_WITH,DocumentIdentifier,'is assigned during',3.0.3,"DEFINITION: Each DocumentIdentifier sometimes is assigned during one PerformedStudyAdministrativeActivity. Each PerformedStudyAdministrativeActivity sometimes results in one DocumentIdentifier.","Association"
PerformedStudyAdministrativeActivity,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedStudyAdministrativeActivity always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudyAdministrativeActivity.","Generalization"
PerformedStudyAgentTransfer,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedStudyAgentTransfer always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudyAgentTransfer.","Generalization"
PerformedStudySubjectMilestone,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedStudySubjectMilestone always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudySubjectMilestone.","Generalization"
PerformedSubstanceAdministration,DESCENDENT_OF,PerformedProcedure,'specializes',3.0.3,"DEFINITION: Each PerformedSubstanceAdministration always specializes one PerformedProcedure. Each PerformedProcedure sometimes is specialized by one PerformedSubstanceAdministration.","Generalization"
PerformingLaboratory,ASSOCIATION_WITH,PerformedObservation,'is performed by',3.0.3,"DEFINITION: Each PerformedObservation sometimes is performed by one PerformingLaboratory. Each PerformingLaboratory always performs one or more PerformedObservation.","Association"
PerformingLaboratory,ASSOCIATION_WITH,ReferenceResult,'applies to results produced by',3.0.3,"DEFINITION: Each ReferenceResult sometimes applies to results produced by one PerformingLaboratory. Each PerformingLaboratory sometimes produces one or more ReferenceResult.","Association"
ReferenceResult,ASSOCIATION_WITH,PerformedClinicalResult,'references',3.0.3,"DEFINITION: Each PerformedClinicalResult sometimes references one ReferenceResult. Each ReferenceResult sometimes is referenced by one or more PerformedClinicalResult.","Association"
RegistrationCenter,DESCENDENT_OF,Service,'specializes',3.0.3,"DEFINITION: Each RegistrationCenter always specializes one Service. Each Service sometimes is specialized by one RegistrationCenter.","Generalization"
Resource,ANCESTOR_TO,Funding,'specializes',3.0.3,"DEFINITION: Each Funding always specializes one Resource. Each Resource sometimes is specialized by one Funding.","Generalization"
Resource,ANCESTOR_TO,MaterialResource,'specializes',3.0.3,"DEFINITION: Each MaterialResource always specializes one Resource. Each Resource sometimes is specialized by one MaterialResource.","Generalization"
Resource,ANCESTOR_TO,Service,'specializes',3.0.3,"DEFINITION: Each Service always specializes one Resource. Each Resource sometimes is specialized by one Service.","Generalization"
Resource,ASSOCIATION_WITH,StudyResource,'uses',3.0.3,"DEFINITION: Each StudyResource always uses one Resource. Each Resource sometimes is used for one or more StudyResource.","Association"
ScheduledActivity,ASSOCIATION_WITH,PerformedActivity,'instantiates',3.0.3,"DEFINITION: Each PerformedActivity sometimes instantiates one ScheduledActivity. Each ScheduledActivity sometimes is instantiated by one or more PerformedActivity.","Association"
ScheduledActivity,DESCENDENT_OF,Activity,'specializes',3.0.3,"DEFINITION: Each ScheduledActivity always specializes one Activity. Each Activity sometimes is specialized by one ScheduledActivity.","Generalization"
ScheduledActivity,ANCESTOR_TO,ScheduledNotification,'specializes',3.0.3,"DEFINITION: Each ScheduledNotification always specializes one ScheduledActivity. Each ScheduledActivity sometimes is specialized by one ScheduledNotification.","Generalization"
ScheduledActivity,ANCESTOR_TO,ScheduledSubstanceAdministration,'specializes',3.0.3,"DEFINITION: Each ScheduledSubstanceAdministration always specializes one ScheduledActivity. Each ScheduledActivity sometimes is specialized by one ScheduledSubstanceAdministration.","Generalization"
ScheduledNotification,ASSOCIATION_WITH,NotificationReceiver,'is the receiver of',3.0.3,"DEFINITION: Each NotificationReceiver sometimes is the receiver of one ScheduledNotification. Each ScheduledNotification sometimes is received by one or more NotificationReceiver.","Association"
ScheduledNotification,DESCENDENT_OF,ScheduledActivity,'specializes',3.0.3,"DEFINITION: Each ScheduledNotification always specializes one ScheduledActivity. Each ScheduledActivity sometimes is specialized by one ScheduledNotification.","Generalization"
ScheduledSubstanceAdministration,DESCENDENT_OF,ScheduledActivity,'specializes',3.0.3,"DEFINITION: Each ScheduledSubstanceAdministration always specializes one ScheduledActivity. Each ScheduledActivity sometimes is specialized by one ScheduledSubstanceAdministration.","Generalization"
Service,ANCESTOR_TO,RegistrationCenter,'specializes',3.0.3,"DEFINITION: Each RegistrationCenter always specializes one Service. Each Service sometimes is specialized by one RegistrationCenter.","Generalization"
Service,DESCENDENT_OF,Resource,'specializes',3.0.3,"DEFINITION: Each Service always specializes one Resource. Each Resource sometimes is specialized by one Service.","Generalization"
Specimen,ASSOCIATION_WITH,DefinedSpecimenCollection,'results in',3.0.3,"DEFINITION: Each DefinedSpecimenCollection always results in one or more Specimen. Each Specimen sometimes is a result of one or more DefinedSpecimenCollection.","Association"
Specimen,ASSOCIATION_WITH,DefinedSpecimenStorage,'stores',3.0.3,"DEFINITION: Each DefinedSpecimenStorage always stores one Specimen. Each Specimen sometimes is stored during one or more DefinedSpecimenStorage.","Association"
Specimen,ASSOCIATION_WITH,ExperimentalUnit,'is a function performed by',3.0.3,"DEFINITION: Each ExperimentalUnit sometimes is a function performed by one Specimen. Each Specimen sometimes functions as one or more ExperimentalUnit. ","Association"
Specimen,ASSOCIATION_WITH,Subject,'is a function performed by',3.0.3,"DEFINITION: Each Subject sometimes is a function performed by one Specimen. Each Specimen sometimes functions as one or more Subject.","Association"
StudyExecution,ASSOCIATION_WITH,ReferenceToStudyResults,'references the results of',3.0.3,"DEFINITION: Each ReferenceToStudyResults always references the results of one StudyExecution. Each StudyExecution sometimes has results referenced in one or more ReferenceToStudyResults.","Association"
StudyExecution,ASSOCIATION_WITH,StudyOverallStatus,'describes',3.0.3,"DEFINITION: Each StudyOverallStatus always describes one StudyExecution. Each StudyExecution always is described by one or more StudyOverallStatus.","Association"
StudyExecution,ASSOCIATION_WITH,StudyOversightAuthority,'oversees',3.0.3,"DEFINITION: Each StudyOversightAuthority always oversees one StudyExecution. Each StudyExecution sometimes is overseen by one or more StudyOversightAuthority.","Association"
StudyExecution,ASSOCIATION_WITH,StudyPersonnel,'performs a role for',3.0.3,"DEFINITION: Each StudyPersonnel sometimes performs a role for one StudyExecution. Each StudyExecution always has a role performed by one or more StudyPersonnel.","Association"
StudyExecution,ASSOCIATION_WITH,StudyRecruitmentStatus,'describes',3.0.3,"DEFINITION: Each StudyRecruitmentStatus always describes one StudyExecution. Each StudyExecution sometimes is described by one or more StudyRecruitmentStatus.","Association"
StudyExecution,ASSOCIATION_WITH,StudyResource,'is used for',3.0.3,"DEFINITION: Each StudyResource sometimes is used for one StudyExecution. Each StudyExecution sometimes uses one or more StudyResource.","Association"
StudyExecution,ASSOCIATION_WITH,StudySite,'executes',3.0.3,"DEFINITION: Each StudySite always executes one StudyExecution. Each StudyExecution sometimes is executed at one or more StudySite.","Association"
StudyInvestigator,DESCENDENT_OF,StudyPersonnel,'specializes',3.0.3,"DEFINITION: Each StudyInvestigator always specializes one StudyPersonnel. Each StudyPersonnel sometimes is specialized by one StudyInvestigator.","Generalization"
StudyPersonnel,ASSOCIATION_WITH,NotificationReceiver,'is a function performed by',3.0.3,"DEFINITION: Each NotificationReceiver sometimes is a function performed by one StudyPersonnel. Each StudyPersonnel sometimes functions as one or more NotificationReceiver.","Association"
StudyPersonnel,ANCESTOR_TO,StudyInvestigator,'specializes',3.0.3,"DEFINITION: Each StudyInvestigator always specializes one StudyPersonnel. Each StudyPersonnel sometimes is specialized by one StudyInvestigator.","Generalization"
StudyPersonnel,ANCESTOR_TO,StudyResearchCoordinator,'specializes',3.0.3,"DEFINITION: Each StudyResearchCoordinator always specializes one StudyPersonnel. Each StudyPersonnel sometimes is specialized by one StudyResearchCoordinator.","Generalization"
StudyResearchCoordinator,ASSOCIATION_WITH,PerformedProtocolDeviation,'is managed by',3.0.3,"DEFINITION: Each PerformedProtocolDeviation always is managed by one StudyResearchCoordinator. Each StudyResearchCoordinator sometimes manages one or more PerformedProtocolDeviation.","Association"
StudyResearchCoordinator,DESCENDENT_OF,StudyPersonnel,'specializes',3.0.3,"DEFINITION: Each StudyResearchCoordinator always specializes one StudyPersonnel. Each StudyPersonnel sometimes is specialized by one StudyResearchCoordinator.","Generalization"
StudySite,ASSOCIATION_WITH,OversightCommittee,'oversees',3.0.3,"DEFINITION: Each OversightCommittee sometimes oversees one or more StudySite. Each StudySite sometimes is overseen by one or more OversightCommittee.","Association"
StudySite,ASSOCIATION_WITH,PerformedAdministrativeActivity,'is performed at',3.0.3,"DEFINITION: Each PerformedAdministrativeActivity sometimes is performed at one StudySite. Each StudySite sometimes performs one or more PerformedAdministrativeActivity.","Association"
StudySite,ASSOCIATION_WITH,StudySitePersonnel,'performs a role for',3.0.3,"DEFINITION: Each StudySitePersonnel sometimes performs a role for one StudySite. Each StudySite sometimes has a role performed by one or more StudySitePersonnel.","Association"
StudySite,ASSOCIATION_WITH,StudySiteProtocolVersionRelationship,'is executed at',3.0.3,"DEFINITION: Each StudySiteProtocolVersionRelationship always is executed at one StudySite. Each StudySite always executes one or more StudySiteProtocolVersionRelationship.","Association"
StudySiteInvestigator,DESCENDENT_OF,StudySitePersonnel,'specializes',3.0.3,"DEFINITION: Each StudySiteInvestigator always specializes one StudySitePersonnel. Each StudySitePersonnel sometimes is specialized by one StudySiteInvestigator.","Generalization"
StudySitePersonnel,ASSOCIATION_WITH,NotificationReceiver,'is a function performed by',3.0.3,"DEFINITION: Each NotificationReceiver sometimes is a function performed by one StudySitePersonnel. Each StudySitePersonnel sometimes functions as one or more NotificationReceiver.","Association"
StudySitePersonnel,ANCESTOR_TO,StudySiteInvestigator,'specializes',3.0.3,"DEFINITION: Each StudySiteInvestigator always specializes one StudySitePersonnel. Each StudySitePersonnel sometimes is specialized by one StudySiteInvestigator.","Generalization"
StudySitePersonnel,ANCESTOR_TO,StudySiteResearchCoordinator,'specializes',3.0.3,"DEFINITION: Each StudySiteResearchCoordinator always specializes one StudySitePersonnel. Each StudySitePersonnel sometimes is specialized by one StudySiteResearchCoordinator.","Generalization"
StudySiteProtocolVersionRelationship,ASSOCIATION_WITH,StudySiteOversightStatus,'describes',3.0.3,"DEFINITION: Each StudySiteOversightStatus always describes one StudySiteProtocolVersionRelationship. Each StudySiteProtocolVersionRelationship sometimes is described by one or more StudySiteOversightStatus.","Association"
StudySiteProtocolVersionRelationship,ASSOCIATION_WITH,StudySubjectProtocolVersionRelationship,'is assigned to',3.0.3,"DEFINITION: Each StudySubjectProtocolVersionRelationship always is assigned to one StudySiteProtocolVersionRelationship. Each StudySiteProtocolVersionRelationship sometimes is the assigned version for one or more StudySubjectProtocolVersionRelationship.","Association"
StudySiteResearchCoordinator,ASSOCIATION_WITH,PerformedStudyAgentTransfer,'is authorized by',3.0.3,"DEFINITION: Each PerformedStudyAgentTransfer always is authorized by one StudySiteResearchCoordinator. Each StudySiteResearchCoordinator sometimes authorizes one or more PerformedStudyAgentTransfer.","Association"
StudySiteResearchCoordinator,DESCENDENT_OF,StudySitePersonnel,'specializes',3.0.3,"DEFINITION: Each StudySiteResearchCoordinator always specializes one StudySitePersonnel. Each StudySitePersonnel sometimes is specialized by one StudySiteResearchCoordinator.","Generalization"
