ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
DefinedSubjectActivityGroup,DESCENDENT_OF,DefinedActivity,'specializes',3.2,"DESCRIPTION: Each SubjectActivityGroup always specializes one DefinedActivity. Each DefinedActivity might be specialized by one SubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedSubstanceAdministration,ASSOCIATION_WITH,DefinedExpressionVariableRelationship,'is used in',3.2,"DESCRIPTION: Each DefinedExpressionVariableRelationship always is used in one or more DefinedSubstanceAdministration. Each DefinedSubstanceAdministration might use one or more DefinedExpressionVariableRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedSubstanceAdministration,DESCENDENT_OF,DefinedProcedure,'specializes',3.2,"DESCRIPTION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Epoch,ASSOCIATION_WITH,PerformedActivity,'be contained by',3.2,"DESCRIPTION: Each PerformedActivity might be contained by one Epoch. Each Epoch might contain one or more PerformedActivity. DEFINITION: Indicates that a performed but unplanned activity is categorized as part of a particular Epoch. EXAMPLE(S): OTHER NAME(S): NOTE(S): This cannot be derived by looking at the corresponding planned activity because this association is only used for unplanned activities.","Association"
Epoch,ASSOCIATION_WITH,PlannedActivity,'occur in',3.2,"DESCRIPTION: Each PlannedActivity might occur in one Epoch. Each Epoch might contain one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ExpandedAccessStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each ExpandedAccessStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ExpandedAccessStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
InterventionalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one InterventionalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
InterventionalStudyProtocolVersion,ASSOCIATION_WITH,RelevantRegulation,'governs',3.2,"DESCRIPTION: Each RelevantRegulation always governs one InterventionalStudyProtocolVersion. Each InterventionalStudyProtocolVersion might be governed by one or more RelevantRegulation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ObservationalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ObservationalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,Arm,'contains',3.2,"DESCRIPTION: Each Arm always contains one or more PlannedActivity. Each PlannedActivity might occur in one or more Arm. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PerformedActivity,'instantiate',3.2,"DESCRIPTION: Each PerformedActivity might instantiate one PlannedActivity. Each PlannedActivity might be instantiated by one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,DESCENDENT_OF,Activity,'specializes',3.2,"DESCRIPTION: Each PlannedActivity always specializes one Activity. Each Activity might be specialized by one PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the component of',3.2,"DESCRIPTION: Each PlannedCompositionRelationship always is the component of one PlannedActivity. Each PlannedActivity might be the parent of one or more PlannedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the parent of',3.2,"DESCRIPTION: Each PlannedCompositionRelationship always is the parent of one PlannedActivity. Each PlannedActivity might be the component of one or more PlannedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one PlannedActivity. Each PlannedActivity might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'is a condition for',3.2,"DESCRIPTION: Each PlannedContingentOnRelationship always is a condition for one PlannedActivity. Each PlannedActivity might be contingent upon one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one PlannedActivity. Each PlannedActivity might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one PlannedActivity. Each PlannedActivity might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ANCESTOR_TO,PlannedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each PlannedEligibilityCriterion always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ANCESTOR_TO,PlannedNotification,'specializes',3.2,"DESCRIPTION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is a choice that has as option',3.2,"DESCRIPTION: Each PlannedOptionRelationship always is a choice that has as option one PlannedActivity. Each PlannedActivity might be an option that can satisfy one or more PlannedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is an option that can satisfy',3.2,"DESCRIPTION: Each PlannedOptionRelationship always is an option that can satisfy one PlannedActivity. Each PlannedActivity might be a choice that has as option one or more PlannedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ANCESTOR_TO,PlannedRandomizationBookAllocation,'specializes',3.2,"DESCRIPTION: Each PlannedRandomizationBookAllocation always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedRandomizationBookAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one PlannedActivity. Each PlannedActivity might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'triggers the cessation of',3.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule always triggers the cessation of one PlannedActivity. Each PlannedActivity might be repeated until one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ANCESTOR_TO,PlannedSubjectActivityGroup,'specializes',3.2,"DESCRIPTION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedSubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,ScheduledActivity,'instantiates',3.2,"DESCRIPTION: Each ScheduledActivity always instantiates one PlannedActivity. Each PlannedActivity might be instantiated by one or more ScheduledActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one PlannedCriterionGroup. Each PlannedCriterionGroup might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one PlannedCriterionGroup. Each PlannedCriterionGroup might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'is the component of',3.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship always is the component of one PlannedCriterionGroup. Each PlannedCriterionGroup might be the parent of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one PlannedCriterionGroup. Each PlannedCriterionGroup might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'is an option that can satisfy',3.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship always is an option that can satisfy one PlannedCriterionGroup. Each PlannedCriterionGroup might be a choice that has as option one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one PlannedCriterionGroup. Each PlannedCriterionGroup might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedEligibilityCriterion,DESCENDENT_OF,PlannedActivity,'specializes',3.2,"DESCRIPTION: Each PlannedEligibilityCriterion always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedEligibilityCriterion,ANCESTOR_TO,PlannedExclusionCriterion,'specializes',3.2,"DESCRIPTION: Each PlannedExclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedEligibilityCriterion,ANCESTOR_TO,PlannedInclusionCriterion,'specializes',3.2,"DESCRIPTION: Each PlannedInclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedExclusionCriterion,DESCENDENT_OF,PlannedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each PlannedExclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedInclusionCriterion,DESCENDENT_OF,PlannedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each PlannedInclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedNotification,ASSOCIATION_WITH,NotificationReceiver,'be the receiver of',3.2,"DESCRIPTION: Each NotificationReceiver might be the receiver of one PlannedNotification. Each PlannedNotification might be received by one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedNotification,DESCENDENT_OF,PlannedActivity,'specializes',3.2,"DESCRIPTION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedRandomizationBookAllocation,DESCENDENT_OF,PlannedActivity,'specializes',3.2,"DESCRIPTION: Each PlannedRandomizationBookAllocation always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedRandomizationBookAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedRandomizationBookAllocation,ASSOCIATION_WITH,RandomizationBookEntry,'is defined by',3.2,"DESCRIPTION: Each RandomizationBookEntry always is defined by one PlannedRandomizationBookAllocation. Each PlannedRandomizationBookAllocation always defines one or more RandomizationBookEntry. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedStudySite,ASSOCIATION_WITH,StudySitePersonnel,'plan to perform a role for',3.2,"DESCRIPTION: Each StudySitePersonnel might plan to perform a role for one PlannedStudySite. Each PlannedStudySite might have a role planned to be performed by one or more StudySitePersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedStudySubject,DESCENDENT_OF,Subject,'specializes',3.2,"DESCRIPTION: Each PlannedStudySubject always specializes one Subject. Each Subject might be specialized by one PlannedStudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedSubjectActivityGroup,DESCENDENT_OF,PlannedActivity,'specializes',3.2,"DESCRIPTION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedSubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StratumGroup,ASSOCIATION_WITH,RandomizationBookEntry,'randomize',3.2,"DESCRIPTION: Each RandomizationBookEntry might randomize one StratumGroup. Each StratumGroup might be randomized by one or more RandomizationBookEntry. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyActivity,ASSOCIATION_WITH,PlannedActivity,'is a use of',3.2,"DESCRIPTION: Each PlannedActivity always is a use of one StudyActivity. Each StudyActivity might be used as one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyLegalSponsor,ASSOCIATION_WITH,PerformedProtocolDeviation,'be authorized by',3.2,"DESCRIPTION: Each PerformedProtocolDeviation might be authorized by one StudyLegalSponsor. Each StudyLegalSponsor might authorize one or more PerformedProtocolDeviation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyObjective,ASSOCIATION_WITH,StudyOutcomeMeasure,'measures',3.2,"DESCRIPTION: Each StudyOutcomeMeasure always measures one or more StudyObjective. Each StudyObjective always is measured by one or more StudyOutcomeMeasure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,CompanionStudyRelationship,'has as a companion',3.2,"DESCRIPTION: Each CompanionStudyRelationship always has as a companion one StudyProtocol. Each StudyProtocol might be a companion of one or more CompanionStudyRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,IntegratedStatisticalAnalysisPlan,'integrates data from',3.2,"DESCRIPTION: Each IntegratedStatisticalAnalysisPlan always integrates data from one or more StudyProtocol. Each StudyProtocol might have data integrated from one or more IntegratedStatisticalAnalysisPlan. DEFINITION: Identifies the study protocols whose data is used in the integrated statistical analysis plan. EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudyExecution,'is the execution of',3.2,"DESCRIPTION: Each StudyExecution always is the execution of one StudyProtocol. Each StudyProtocol might be the plan for one StudyExecution. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolDocument,'represents',3.2,"DESCRIPTION: Each StudyProtocolDocument always represents one StudyProtocol. Each StudyProtocol might be represented in one StudyProtocolDocument. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolVersion,'is a version of',3.2,"DESCRIPTION: Each StudyProtocolVersion always is a version of one StudyProtocol. Each StudyProtocol always has as a version one or more StudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudySpecificStatisticalAnalysisPlan,'addresses the statistical needs of',3.2,"DESCRIPTION: Each StudySpecificStatisticalAnalysisPlan always addresses the statistical needs of one StudyProtocol. Each StudyProtocol might have statistical needs addressed by one StudySpecificStatisticalAnalysisPlan. DEFINITION: Identifies the study protocol whose data is used in the study specific statistical analysis plan. EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolDocument,DESCENDENT_OF,Document,'specializes',3.2,"DESCRIPTION: Each StudyProtocolDocument always specializes one Document. Each Document might be specialized by one StudyProtocolDocument. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolDocumentVersion,DESCENDENT_OF,DocumentVersion,'specializes',3.2,"DESCRIPTION: Each StudyProtocolDocumentVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one StudyProtocolDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ASSOCIATION_WITH,Arm,'is a division of',3.2,"DESCRIPTION: Each Arm always is a division of one StudyProtocolVersion. Each StudyProtocolVersion might be divided into one or more Arm. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,CompanionStudyRelationship,'is a companion of',3.2,"DESCRIPTION: Each CompanionStudyRelationship always is a companion of one StudyProtocolVersion. Each StudyProtocolVersion might have as a companion one or more CompanionStudyRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,Epoch,'is a division of',3.2,"DESCRIPTION: Each Epoch always is a division of one StudyProtocolVersion. Each StudyProtocolVersion might be divided into one or more Epoch. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ANCESTOR_TO,ExpandedAccessStudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each ExpandedAccessStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ExpandedAccessStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ANCESTOR_TO,InterventionalStudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one InterventionalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ANCESTOR_TO,ObservationalStudyProtocolVersion,'specializes',3.2,"DESCRIPTION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ObservationalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ASSOCIATION_WITH,PerformedActivity,'execute under',3.2,"DESCRIPTION: Each PerformedActivity might execute under one StudyProtocolVersion. Each StudyProtocolVersion might be executed by one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,PlannedStudySite,'plans to execute',3.2,"DESCRIPTION: Each PlannedStudySite always plans to execute one StudyProtocolVersion. Each StudyProtocolVersion might be planned to be executed at one or more PlannedStudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,PlannedStudySubject,'participates in',3.2,"DESCRIPTION: Each PlannedStudySubject always participates in one StudyProtocolVersion. Each StudyProtocolVersion always is participated in by one or more PlannedStudySubject. DEFINITION: Indicates the types of StudySubjects intended to participate in the StudyProtocolVersion. EXAMPLE(S): OTHER NAME(S): NOTE(S): ActualIndicator should be set to 'false' for the Entity that is the subject","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StatisticalAnalysisPlanVersion,'addresses the statistical needs of',3.2,"DESCRIPTION: Each StatisticalAnalysisPlanVersion always addresses the statistical needs of one or more StudyProtocolVersion. Each StudyProtocolVersion might have statistical needs addressed by one or more StatisticalAnalysisPlanVersion. DEFINITION: Identifies the version of the study protocol that is the basis for a statistical analysis plan version. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StratumGroup,'is defined by',3.2,"DESCRIPTION: Each StratumGroup always is defined by one StudyProtocolVersion. Each StudyProtocolVersion might define one or more StratumGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyActivity,'is used by',3.2,"DESCRIPTION: Each StudyActivity always is used by one StudyProtocolVersion. Each StudyProtocolVersion might use one or more StudyActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyAgent,'is evaluated by',3.2,"DESCRIPTION: Each StudyAgent always is evaluated by one StudyProtocolVersion. Each StudyProtocolVersion might be evaluating one or more StudyAgent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyCondition,'is the focus of',3.2,"DESCRIPTION: Each StudyCondition always is the focus of one StudyProtocolVersion. Each StudyProtocolVersion might focus on one or more StudyCondition. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyLegalSponsor,'is responsible for',3.2,"DESCRIPTION: Each StudyLegalSponsor always is responsible for one StudyProtocolVersion. Each StudyProtocolVersion might be the responsibility of one or more StudyLegalSponsor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyObjective,'is an aim of',3.2,"DESCRIPTION: Each StudyObjective always is an aim of one StudyProtocolVersion. Each StudyProtocolVersion might aim to achieve one or more StudyObjective. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyOversightAuthority,'oversee',3.2,"DESCRIPTION: Each StudyOversightAuthority might oversee one StudyProtocolVersion. Each StudyProtocolVersion might be overseen by one or more StudyOversightAuthority. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyPersonnel,'perform a role for',3.2,"DESCRIPTION: Each StudyPersonnel might perform a role for one StudyProtocolVersion. Each StudyProtocolVersion might have a role performed by one or more StudyPersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyProtocolDocumentVersion,'contains',3.2,"DESCRIPTION: Each StudyProtocolDocumentVersion always contains one StudyProtocolVersion. Each StudyProtocolVersion might be the contents of one StudyProtocolDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyReference,'is referenced by',3.2,"DESCRIPTION: Each StudyReference always is referenced by one or more StudyProtocolVersion. Each StudyProtocolVersion might refer to one or more StudyReference. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyResource,'be used for',3.2,"DESCRIPTION: Each StudyResource might be used for one StudyProtocolVersion. Each StudyProtocolVersion might use one or more StudyResource. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudySiteProtocolVersionRelationship,'executes',3.2,"DESCRIPTION: Each StudySiteProtocolVersionRelationship always executes one StudyProtocolVersion. Each StudyProtocolVersion might be executed at one or more StudySiteProtocolVersionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryApplication,ASSOCIATION_WITH,Submission,'is grouped by',3.2,"DESCRIPTION: Each Submission always is grouped by one RegulatoryApplication. Each RegulatoryApplication always groups one or more Submission. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Aggregation"
RegulatoryApplicationSponsor,ASSOCIATION_WITH,Submission,'is submitted by',3.2,"DESCRIPTION: Each Submission always is submitted by one RegulatoryApplicationSponsor. Each RegulatoryApplicationSponsor always submits one or more Submission. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryAssessment,ASSOCIATION_WITH,Submission,'be evaluated in',3.2,"DESCRIPTION: Each Submission might be evaluated in one RegulatoryAssessment. Each RegulatoryAssessment always evaluates one or more Submission. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryAuthority,ASSOCIATION_WITH,MaterialName,'be approved by',3.2,"DESCRIPTION: Each MaterialName might be approved by one RegulatoryAuthority. Each RegulatoryAuthority might approve one or more MaterialName. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryAuthority,ASSOCIATION_WITH,Place,'be the location for',3.2,"DESCRIPTION: Each Place might be the location for one RegulatoryAuthority. Each RegulatoryAuthority might have jurisdiction over one or more Place. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryAuthority,ASSOCIATION_WITH,RegulatoryAssessment,'is performed by',3.2,"DESCRIPTION: Each RegulatoryAssessment always is performed by one RegulatoryAuthority. Each RegulatoryAuthority might perform one or more RegulatoryAssessment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
RegulatoryAuthority,DESCENDENT_OF,OversightAuthority,'specializes',3.2,"DESCRIPTION: Each RegulatoryAuthority always specializes one OversightAuthority. Each OversightAuthority might be specialized by one RegulatoryAuthority. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
ReviewableUnit,ASSOCIATION_WITH,SubmissionUnit,'be grouped into',3.2,"DESCRIPTION: Each SubmissionUnit might be grouped into one ReviewableUnit. Each ReviewableUnit always groups one or more SubmissionUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Aggregation"
Submission,ASSOCIATION_WITH,ReviewableUnit,'is grouped into',3.2,"DESCRIPTION: Each ReviewableUnit always is grouped into one Submission. Each Submission might group one or more ReviewableUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Aggregation"
Submission,ASSOCIATION_WITH,SubmissionUnit,'be grouped into',3.2,"DESCRIPTION: Each SubmissionUnit might be grouped into one Submission. Each Submission might group one or more SubmissionUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Aggregation"
