ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
Funding,DESCENDENT_OF,Resource,'specializes',5.2,"DESCRIPTION: Each Funding always specializes one Resource. Each Resource might be specialized by one Funding. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Funding,ANCESTOR_TO,GovernmentFunding,'specializes',5.2,"DESCRIPTION: Each GovernmentFunding always specializes one Funding. Each Funding might be specialized by one GovernmentFunding. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
GovernmentFunding,DESCENDENT_OF,Funding,'specializes',5.2,"DESCRIPTION: Each GovernmentFunding always specializes one Funding. Each Funding might be specialized by one GovernmentFunding. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Laboratory,ASSOCIATION_WITH,PerformedProductTransport,'assign responsibility to',5.2,"DESCRIPTION: Each PerformedProductTransport might assign responsibility to one Laboratory. Each Laboratory might be assigned responsibility by one or more PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Laboratory,ASSOCIATION_WITH,Performer,'be a function performed by',5.2,"DESCRIPTION: Each Performer might be a function performed by one Laboratory. Each Laboratory might function as one or more Performer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Laboratory,ASSOCIATION_WITH,ReferenceResult,'apply to results produced by',5.2,"DESCRIPTION: Each ReferenceResult might apply to results produced by one Laboratory. Each Laboratory might produce one or more ReferenceResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Laboratory,ASSOCIATION_WITH,SpecimenCollectionProtocolSubject,'is assigned to',5.2,"DESCRIPTION: Each SpecimenCollectionProtocolSubject always is assigned to one Laboratory. Each Laboratory might be the assigner of one or more SpecimenCollectionProtocolSubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): If the Laboratory is the Performer of the assignment of a Subject to a Protocol and/or the collector of the informed consent (i.e. the performer of a PerformedSubjectMilestone) then this association from SpecimenCollectionProtocolSubject to Laboratory is redundant and should NOT be used.","Association"
MaterialResource,DESCENDENT_OF,Resource,'specializes',5.2,"DESCRIPTION: Each MaterialResource always specializes one Resource. Each Resource might be specialized by one MaterialResource. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ASSOCIATION_WITH,AnatomicPathologySectionVersion,'be documenting',5.2,"DESCRIPTION: Each AnatomicPathologySectionVersion might be documenting one or more PerformedActivity. Each PerformedActivity might be documented by one or more AnatomicPathologySectionVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedActivity,ASSOCIATION_WITH,AssessedActivityRelationship,'has as subject',5.2,"DESCRIPTION: Each AssessedActivityRelationship always has as subject one PerformedActivity. Each PerformedActivity might be the subject of one or more AssessedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedActivity,ASSOCIATION_WITH,EvaluatedActivityRelationship,'evaluates',5.2,"DESCRIPTION: Each EvaluatedActivityRelationship always evaluates one PerformedActivity. Each PerformedActivity might be evaluated by one or more EvaluatedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedActivity,ASSOCIATION_WITH,ObservationResultActionTakenRelationship,'triggers',5.2,"DESCRIPTION: Each ObservationResultActionTakenRelationship always triggers one PerformedActivity. Each PerformedActivity might be triggered by one or more ObservationResultActionTakenRelationship. DEFINITION: Indicates the PerformedActivity undertaken as a result of an ObservationResult EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedActivity,DESCENDENT_OF,Activity,'specializes',5.2,"DESCRIPTION: Each PerformedActivity always specializes one Activity. Each Activity might be specialized by one PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedActivityRelationship,'has as source',5.2,"DESCRIPTION: Each PerformedActivityRelationship always has as source one PerformedActivity. Each PerformedActivity might be the source for one or more PerformedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedActivity,ASSOCIATION_WITH,PerformedActivityRelationship,'has as target',5.2,"DESCRIPTION: Each PerformedActivityRelationship always has as target one PerformedActivity. Each PerformedActivity might be the target for one or more PerformedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedActivity,ANCESTOR_TO,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedAdministrativeActivity always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedEncounter,'specializes',5.2,"DESCRIPTION: Each PerformedEncounter always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedEncounter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedMedicalRecordAbstraction,'specializes',5.2,"DESCRIPTION: Each PerformedMedicalRecordAbstraction always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedMedicalRecordAbstraction. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedObservation,'be commenting on',5.2,"DESCRIPTION: Each PerformedObservation might be commenting on one PerformedActivity. Each PerformedActivity might be commented on by one or more PerformedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedActivity,ANCESTOR_TO,PerformedObservation,'specializes',5.2,"DESCRIPTION: Each PerformedObservation always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedObservationResult,'have end evaluated in relation to',5.2,"DESCRIPTION: Each PerformedObservationResult might have end evaluated in relation to one PerformedActivity. Each PerformedActivity might be the timpoint for evaluating end of one or more PerformedObservationResult. DEFINITION: EXAMPLE(S): In CDISC SDTM AEENTPT indicates a study event that may be a reference event for the end of an adverse event CEENTPT indicates a study event that may be a reference event for the end of a clinical event (PerformedObservationResult) and MHENTPT indicates a study event that may be a reference event for the end of a medical condition (PerformedMedicalConditionResult). OTHER NAME(S): NOTE(S): As per CDISC any given observation result can have its start evaluated in relation to a performed activities. Likewise it can also have its end evaluated in relation to a performed activity. The two performed activities need not necessarily be the same in both cases thus there are two distinct associations between PerformeObservationResult and PerformedActivity for evaluating start and end of the result. ","Association"
PerformedActivity,ASSOCIATION_WITH,PerformedObservationResult,'have start evaluated in relation to',5.2,"DESCRIPTION: Each PerformedObservationResult might have start evaluated in relation to one PerformedActivity. Each PerformedActivity might be the timepoint for evaluating start of one or more PerformedObservationResult. DEFINITION: EXAMPLE(S): In CDISC SDTM CESTTPT indicates a study event that may be a reference event for the start of a clinical event (PerformedObservationResult). OTHER NAME(S): NOTE(S): As per CDISC any given observation result can have its start evaluated in relation to a performed activity. Likewise it can also have its end evaluated in relation to a performed activity. The two performed activities need not necessarily be the same in both cases thus there are two distinct associations between PerformeObservationResult and PerformedActivity for evaluating start and end of the result.","Association"
PerformedActivity,ANCESTOR_TO,PerformedProcedure,'specializes',5.2,"DESCRIPTION: Each PerformedProcedure always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedProductTransport,'specializes',5.2,"DESCRIPTION: Each PerformedProductTransport always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedReportGeneration,'is documenting',5.2,"DESCRIPTION: Each PerformedReportGeneration always is documenting one or more PerformedActivity. Each PerformedActivity might be documented by one or more PerformedReportGeneration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedActivity,ANCESTOR_TO,PerformedReportGeneration,'specializes',5.2,"DESCRIPTION: Each PerformedReportGeneration always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedReportGeneration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedSubstanceAdministration,'have end evaluated in relation to',5.2,"DESCRIPTION: Each PerformedSubstanceAdministration might have end evaluated in relation to one PerformedActivity. Each PerformedActivity might be the timepoint for evaluating the end of one or more PerformedSubstanceAdministration. DEFINITION: EXAMPLE(S): In CDISC SDTM CMENTPT indicates a study event that may be a reference event for the end of a concomitant medication (PerformedSubstanceAdministration) or SUENTPT might be the reference event for the end of a substance use event (also a PerformedSubstanceAdministration). OTHER NAME(S): NOTE(S): As per CDISC any given substance administration can have its start evaluated in relation to a performed activity. Likewise it can also have its end evaluated in relation to a performed activity. The two performed activities need not necessarily be the same in both cases thus there are two distinct associations between PerformeSubstanceAdministration and PerformedActivity for evaluating start and end of the administration.","Association"
PerformedActivity,ASSOCIATION_WITH,PerformedSubstanceAdministration,'have start evaluated in relation to',5.2,"DESCRIPTION: Each PerformedSubstanceAdministration might have start evaluated in relation to one PerformedActivity. Each PerformedActivity might be the timepoint for evaluating the start of one or more PerformedSubstanceAdministration. DEFINITION: EXAMPLE(S): In CDISC SDTM CMSTTPT indicates a study event that may be a reference event for the start of a concomitant medication (PerformedSubstanceAdministration) or SUENTPT might be the reference event for the start of a substance use event (also a PerformedSubstanceAdministration. OTHER NAME(S): NOTE(S): As per CDISC any given substance administration can have its start evaluated in relation to a performed activity. Likewise it can also have its end evaluated in relation to a performed activity. The two performed activities need not necessarily be the same in both cases thus there are two distinct associations between PerformeSubstanceAdministration and PerformedActivity for evaluating start and end of the administration.","Association"
PerformedAdministrativeActivity,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedAdministrativeActivity always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedExperimentalUnitAllocation,'specializes',5.2,"DESCRIPTION: Each PerformedExperimentalUnitAllocation always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedMaterialStorage,'specializes',5.2,"DESCRIPTION: Each PerformedMaterialStorage always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedMaterialStorage. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedNotification,'specializes',5.2,"DESCRIPTION: Each PerformedNotification always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedProgressCount,'specializes',5.2,"DESCRIPTION: Each PerformedProgressCount always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedProgressCount. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedSpecimenMove,'specializes',5.2,"DESCRIPTION: Each PerformedSpecimenMove always specializes one PerformedAdministrativeActivity. Each PerformedAdminisrativeActivity might be specialized by one PerformedSpecimenMove. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedStudyAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedStudyAdministrativeActivity always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedStudyAgentTransfer,'specializes',5.2,"DESCRIPTION: Each PerformedStudyAgentTransfer always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedSubjectMilestone,'specializes',5.2,"DESCRIPTION: Each PerformedSubjectMilestone always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedSubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedClinicalInterpretation,ANCESTOR_TO,AdverseEventSeriousness,'specializes',5.2,"DESCRIPTION: Each AdverseEventSeriousness always specializes one PerformedClinicalInterpretation. Each PerformedClinicalInterpretation might be specialized by one or more AdverseEventSeriousness. DEFINITION: Specifies the degree or extent of the consequence suffered by the subject. EXAMPLE(S): resulted in death required hospitalization was life threatening OTHER NAME(S): NOTE(S): While often not reported as a separate observation seriousness codes are technically the result of assessing the subject and the adverse event they are experiencing. The association to the AdverseEvent should theoretically be derivable via the following path: AdverseEventSeriousness &gt; PerformedObservation [assess seriousness] &gt; AssessedResultRelationship &gt; AdverseEvent. However since this information is often not available AdverseEventSeriousness has been modeled as both a subclass of PerformedClinicalInterpretation and as having an association directly to the AdverseEvent class. ","Generalization"
PerformedClinicalInterpretation,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedClinicalInterpretation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedClinicalInterpretation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedClinicalResult,ASSOCIATION_WITH,PerformedClinicalResult,'be converted into',5.2,"DESCRIPTION: Each [original] PerformedClinicalResult might be converted into one or more [converted] PerformedClinicalResult. Each [converted] PerformedClinicalResult might be converted from one [original] PerformedClinicalResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedClinicalResult,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedClinicalResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedClinicalResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedDiagnosis,ASSOCIATION_WITH,PerformedDiagnosis,'be converted from',5.2,"DESCRIPTION: Each [converted] PerformedDiagnosis might be converted from one [original] PerformedDiagnosis. Each [original] PerformedDiagnosis might be converted into one or more [converted] PerformedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedDiagnosis,ASSOCIATION_WITH,PerformedDiagnosis,'be transformed into',5.2,"DESCRIPTION: Each PerformedDiagnosis might be transformed into one PerformedDiagnosis. Each PerformedDiagnosis might be transformed from one PerformedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedDiagnosis,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedDiagnosis always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedDiagnosis,ASSOCIATION_WITH,PerformedDiagnosisProcedureRelationship,'addresses',5.2,"DESCRIPTION: Each PerformedDiagnosisProcedureRelationship always addresses one PerformedDiagnosis. Each PerformedDiagnosis might be addressed by one or more PerformedDiagnosisProcedureRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedEligibilityCriterion,DESCENDENT_OF,PerformedObservation,'specializes',5.2,"DESCRIPTION: Each PerformedEligibilityCriterion always specializes one PerformedObservation. Each PerformedObservation might be specialized by one PerformedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedEligibilityCriterion,ANCESTOR_TO,PerformedExclusionCriterion,'specializes',5.2,"DESCRIPTION: Each PerformedExclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligibilityCriterion might be specialized by one PerformedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedEligibilityCriterion,ANCESTOR_TO,PerformedInclusionCriterion,'specializes',5.2,"DESCRIPTION: Each PerformedInclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligbilityCriterion might be specialized by one PerformedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedEncounter,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedEncounter always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedEncounter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedEncounter,ASSOCIATION_WITH,PerformedEncounter,'be preceded by',5.2,"DESCRIPTION: Each [current] PerformedEncounter might be preceded by one [previous] PerformedEncounter. Each [previous] PerformedEncounter might be succeeded by one [current] PerformedEncounter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedExclusionCriterion,DESCENDENT_OF,PerformedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PerformedExclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligibilityCriterion might be specialized by one PerformedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedExperimentalUnitAllocation,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedExperimentalUnitAllocation always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedHistopathologyResult,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedHistopathology always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedHistopathology. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedInclusionCriterion,DESCENDENT_OF,PerformedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PerformedInclusionCriterion always specializes one PerformedEligibilityCriterion. Each PerformedEligbilityCriterion might be specialized by one PerformedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedLesionDescription,ASSOCIATION_WITH,PerformedLesionDescription,'be converted from',5.2,"DESCRIPTION: Each [converted] PerformedLesionDescription might be converted from one [original] PerformedLesionDescription. Each [original] PerformedLesionDescription might be converted into one or more [converted] PerformedLesionDescription. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedLesionDescription,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedLesionDescription always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedLesionDescription. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedMaterialProcessStep,ASSOCIATION_WITH,Material,'have been produced by',5.2,"DESCRIPTION: Each Material might have been produced by one PerformedMaterialProcessStep. Each PerformedMaterialProcessStep might have produced one or more Material. DEFINITION: Indicates that material was produced by a process step. EXAMPLE(S): A blood product has anticoagulants added to it to preserve the product A blood product has growth factor added to it to induce cell growth OTHER NAME(S): NOTE(S): ","Association"
PerformedMaterialProcessStep,DESCENDENT_OF,PerformedProcedure,'specializes',5.2,"DESCRIPTION: Each PerformedMaterialProcessStep always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedMaterialStorage,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedMaterialStorage always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedMaterialStorage. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedMedicalConditionResult,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedMedicalConditionResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedMedicalConditionResult,ASSOCIATION_WITH,PerformedSubstanceAdministration,'address',5.2,"DESCRIPTION: Each PerformedSubstanceAdministration might address one or more PerformedMedicalConditionResult. Each PerformedMedicalConditionResult might be addressed by one or more PerformedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedMedicalRecordAbstraction,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedMedicalRecordAbstraction always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedMedicalRecordAbstraction. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedNotification,ASSOCIATION_WITH,NotificationReceiver,'be the receiver of',5.2,"DESCRIPTION: Each NotificationReceiver might be the receiver of one PerformedNotification. Each PerformedNotification might be received by one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedNotification,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedNotification always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservation,ANCESTOR_TO,AdverseEventOutcomeAssessment,'specializes',5.2,"DESCRIPTION: Each AdverseEventOutcomeAssessment always specializes one PerformedObservation. Each PerformedObservation might be specialized by one AdverseEventOutcomeAssessment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservation,ASSOCIATION_WITH,AssessedActivityRelationship,'is the subject of',5.2,"DESCRIPTION: Each AssessedActivityRelationship always is the subject of one PerformedObservation. Each PerformedObservation might have as subject one or more AssessedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservation,ASSOCIATION_WITH,AssessedResultRelationship,'is the subject of',5.2,"DESCRIPTION: Each AssessedResultRelationship always is the subject of one PerformedObservation. Each PerformedObservation might have as subject one or more AssessedResultRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservation,ANCESTOR_TO,CausalAssessment,'specializes',5.2,"DESCRIPTION: Each CausalAssessment always specializes one PerformedObservation. Each PerformedObservation might be specialized by one CausalAssessment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservation,ANCESTOR_TO,PerformedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PerformedEligibilityCriterion always specializes one PerformedObservation. Each PerformedObservation might be specialized by one PerformedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservation,ANCESTOR_TO,PerformedGeneticObservation,'specializes',5.2,"DESCRIPTION: Each PerformedGeneticObservation always specializes one PerformedObservation. Each PerformedObservation might be specialized by one PerformedGeneticObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservation,ANCESTOR_TO,PerformedImagingStudy,'specializes',5.2,"DESCRIPTION: Each PerformedImagingStudy always specializes one PerformedObservation. Each PerformedObservation might be specialized by one PerformedImagingStudy. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservation,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedObservation always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservation,ASSOCIATION_WITH,PerformedObservationResult,'is a result of',5.2,"DESCRIPTION: Each PerformedObservationResult always is a result of one PerformedObservation. Each PerformedObservation might result in one or more PerformedObservationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservation,ANCESTOR_TO,PerformedProductInvestigation,'specializes',5.2,"DESCRIPTION: Each PerformedProductInvestigation always specializes one PerformedObservation. Each PerformedObservation might be specialized by one PerformedProductInvestigation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,AdverseEventOutcomeResult,'specializes',5.2,"DESCRIPTION: Each AdverseEventOutcomeResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one AdverseEventOutcomeResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,AdverseEvent,'specializes',5.2,"DESCRIPTION: Each AdverseEvent always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one AdverseEvent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,AssessedResultRelationship,'has as subject',5.2,"DESCRIPTION: Each AssessedResultRelationship always has as subject one PerformedObservationResult. Each PerformedObservationResult might be the subject of one or more AssessedResultRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservationResult,ASSOCIATION_WITH,Biomarker,'be based on',5.2,"DESCRIPTION: Each Biomarker might be based on one or more PerformedObservationResult. Each PerformedObservationResult might be the basis of one or more Biomarker. DEFINITION: EXAMPLE(S): An image annotation might be the basis for a biomarker. OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,DocumentVersion,'contain',5.2,"DESCRIPTION: Each DocumentVersion might contain one or more PerformedObservationResult. Each PerformedObservationResult might be the contents for one or more DocumentVersion. DEFINITION: EXAMPLE(S): A finding might be published in a scientific journal. A data set produced by a computational process might be circulated as a document. OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,EvaluatedResultRelationship,'evaluates',5.2,"DESCRIPTION: Each EvaluatedResultRelationship always evaluates one PerformedObservationResult. Each PerformedObservationResult might be evaluated by one or more EvaluatedResultRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservationResult,ANCESTOR_TO,MolecularSequenceAnnotation,'specializes',5.2,"DESCRIPTION: Each MolecularSequenceAnnotation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one MolecularSequenceAnnotation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,ObservationResultActionTakenRelationship,'is triggered by',5.2,"DESCRIPTION: Each ObservationResultActionTakenRelationship always is triggered by one PerformedObservationResult. Each PerformedObservationResult might trigger one or more ObservationResultActionTakenRelationship. DEFINITION: Indicates the ObservationResult that causes the initiation of a PerformedActivity EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ANCESTOR_TO,PerformedClinicalInterpretation,'specializes',5.2,"DESCRIPTION: Each PerformedClinicalInterpretation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedClinicalInterpretation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
